1.354342278182726345e+00,3.137675516864038983e+01,7.153449258616727258e-02,7.137438431261249050e-02,1.124933251006652091e+00,1.175553027107271387e+00,4.869217046084394306e+07,2.866902987137621045e+08,1.283376277830112429e+02,6.449759481096914548e+00
1.100445521967436946e+00,4.958277700707384383e+01,8.575959628006012136e-02,1.811499393343120930e-03,1.108332328763827368e+00,1.299410372719096873e+00,8.067805715169757605e+06,6.104839467755134404e+07,2.061527346509474228e+02,7.149222201504070284e+00
1.305860715290216190e+00,2.940531852162528637e+01,7.190378602643059114e-02,6.811625684840899239e-03,1.159722626511462851e+00,1.253733486568366251e+00,3.584489986363955736e+08,1.692004859775189459e+08,2.068903008594045332e+02,5.610564754969940893e+00
9.329463996353507538e-01,3.275148154765773565e+06,9.580990811448687750e-02,3.757855897715292018e-04,1.131347463797591768e+00,1.310736253529206197e+00,1.412212177812190203e+05,5.485502071870028973e+07,1.809032338365698322e+01,7.843096951325273736e+00
9.146093437755866695e-01,6.954620212304125459e+01,6.770861967083860455e-02,1.283278574907697892e-04,1.126398894514800908e+00,1.270960299578739017e+00,4.288633967517440207e+06,6.609322411827749014e+07,2.538810681231011870e+02,7.545119096953470716e+00
3.151018252783430729e+00,1.536314409556243099e+01,3.250148094595366709e-03,3.325524641730802644e-01,1.127951761227905747e+00,1.368192306593090102e+00,7.998783924987664446e+06,5.251701690635294653e+06,4.190979845815875819e+02,5.426768434544528397e+00
