3.117858122555019484e+00,1.097833577196064070e+01,1.382848736335315094e-03,1.753400695168735250e-04,1.264720280548836673e+00,2.098651822929365807e+00,2.211185832900213078e+07,9.528590690894197905e+05,1.124440388661034604e+03,5.551776501479321446e+00
2.897007900025940774e+00,1.169409906786053455e+01,1.020371348390938446e-03,1.474059043200678931e-01,1.286534046222707284e+00,2.156620082135551453e+00,1.537525793915918767e+08,3.328774538799284957e+06,1.741312198098583758e+04,6.620932494617107977e+00
3.146737995066700044e+00,1.101943613837448765e+01,1.041267343774640933e-03,9.714651449491908033e-04,1.211539110050462220e+00,2.002591054780213931e+00,3.998728857113261707e+06,1.045210914109024405e+08,4.257266532636074317e+02,8.436798633087192911e+00
3.110552110500456546e+00,1.053566518219979820e+01,5.077912395142212317e-04,1.933149866913511138e-04,1.284417449400777178e+00,2.161637321704307890e+00,1.178054766592402756e+07,2.462070957586199045e+07,8.396516278108714459e+02,7.675169879554590402e+00
3.565007612796477154e+00,1.138094749906101022e+01,1.727546993508234305e-02,5.215271255115403598e-02,1.185217680203282997e+00,1.704836977254403640e+00,5.005411342100650668e+08,3.149912813615258932e+08,2.734919185474919345e+01,4.909447742187403207e+00
1.920437701835659539e+00,1.194799198160897724e+01,1.230870976986556641e-02,3.796109832402394611e-03,1.877761233684166475e+00,5.043843393374061179e+00,4.063838331091293185e+03,4.996458485282993934e+04,7.876115652179077609e-01,6.582835841374847341e+00
